2683843043,left
1974576991,left
3753771570,left
2757587374,left
2961604591,left
1780417033,left
1189729754,right
2432802621,left
2649395611,left
3652740172,right
1263387643,left
2525636520,left
3125046087,left
1780676151,left
3241761470,right
2972484077,left
3197075467,left
1325512781,left
3348389744,left
1961223747,left
2230033555,right
1965556845,left
2247686857,left
2631465747,left
1648728067,left
1946798710,left
1729637993,left
2093279907,left
1997544897,left
2031760143,left
2617876865,left
1028558683,left
1820087622,left
2230913455,left
1262716254,mid
1642512402,left
2419062270,left
1613972793,left
1639498782,left
3685615842,right
2997719332,left
2710739767,left
1197069394,left
1874562391,left
2125204557,left
1099216590,left
1195230310,left
1814968094,left
2451582882,left
2067756135,left
1152531173,right
1677991972,left
2243807243,mid
1983711441,left
1045529987,right
1628860034,left
2540187460,right
1785361073,mid
2775453592,left
2431328567,mid
1995786393,left
1822796164,mid
2788387727,left
2330878552,left
2694505225,right
2480146047,left
2569981472,left
1718455577,left
2655420894,left
1640571365,left
1868140753,right
1915671961,left
1765373140,left
3461946614,left
2879470994,mid
2339287275,left
2368678562,left
1640337222,left
3646173124,left
2102719862,left
2266324871,mid
3735428147,left
1930108131,left
2105426467,left
1460681635,right
1776723323,left
1743436820,left
1193210930,left
2134724571,left
3245354301,left
3602652003,right
3579344034,left
3546697537,left
3212335057,left
2359889605,left
1651428902,left
1185441660,left
1771140437,left
1251950604,left
2853016445,left
1957606191,left
1988800805,left
2153773471,left
1822299354,left
1477045392,right
3456697444,right
2510850203,right
3430417790,left
2105572521,left
1910612930,mid
1402271902,left
1397407952,left
1780560607,left
1252036043,left
1554495201,mid
2100935051,left
1906604475,left
2504433601,left
2438467242,left
1418056802,left
1741069204,left
1880174025,left
1652161733,left
1848377691,left
2672646903,left
1197161814,right
1958321657,left
1771918757,left
1686546714,mid
1877910804,left
1204315324,left
1647497355,right
3679971003,left
2674987197,left
1614874754,left
1353785527,right
1762325394,left
3284252037,left
2490675833,mid
1742316655,left
3167305545,left
1816011541,left
3154810532,left
1721131891,left
1792702427,left
2709577332,left
1826017320,left
2490713410,left
2172653252,left
1676160070,right
2118853301,left
1810600550,left
1822049860,left
1947335820,right
1078577997,right
1868516374,left
2079072421,right
3765164237,left
1651938082,left
1256746277,left
3488158204,left
1596329427,left
1252507603,left
1665233631,left
2883399740,mid
1828619343,left
1595991457,left
1663937380,left
1832164463,left
2118455685,left
2617342434,left
2582070757,right
1978146222,left
1989660417,right
1779784363,left
2110167047,left
1022866242,left
1668244557,left
1461585341,right
1718442907,left
2719760581,mid
1906530875,left
1707314224,left
1971802273,left
1923210664,right
1649470535,left
1677859852,left
1271089414,right
2648161933,left
1731889735,left
1906134902,left
1823666542,left
3298695424,left
1906451387,left
2416988730,left
2660243037,right
1314171207,left
2044467983,left
2988136341,left
1907538200,left
2720880354,left
2202927014,left
2002435741,right
2045171897,left
2075686772,left
3481197561,right
3212498035,left
1930168350,left
1649155730,left
1249159055,left
1969828032,left
2280198017,mid
1733696641,left
2356359433,left
1614064154,left
1737979690,left
1406387602,left
2401386155,left
2811928535,left
1756667731,left
2627997872,left
1837687634,right
2441152100,right
1891310810,left
3517792024,left
1650111241,left
1763582395,mid
1686300145,mid
1758644665,left
1684069571,left
1607977454,left
1362872025,right
2832585340,left
1649132443,right
3641513235,left
1848881833,mid
1661598840,left
1280289893,left
1690514813,left
2982377872,left
2948450495,left
2705393843,left
1812831342,right
1296738653,left
2417346470,right
2093964404,left
2240817632,left
1812924560,left
1892793683,left
2300716454,left
2796182760,left
2414453871,right
2010286582,left
1710173001,left
2283406765,left
2730881795,left
1182391231,right
1647315035,left
1848948174,left
1898722813,left
1571497285,left
1827541675,left
1805087952,left
3268947881,right
1195231190,left
1212109743,left
1402310184,right
3053041201,left
3300923984,left
1971537652,left
1855753757,right
2191437681,left
2557375422,left
1742566624,left
2549228714,left
1191220232,mid
1588229962,left
2304804162,left
1658990180,left
2709366843,left
1402060174,right
2079751412,left
1994811591,left
1968863541,left
1282055332,left
2609182255,left
2256126264,left
1603143252,left
1764222885,left
1729464513,mid
1885107951,left
1764452651,right
2202418750,left
2030371897,left
2362941712,right
1682207150,left
2830899680,right
3608663131,left
2689377414,left
3729997100,left
2511374963,left
1890784543,left
1640601392,mid
1644489953,mid
1653702244,mid
1978288154,mid
1869981543,left
2143296805,left
2719276463,left
1799543710,left
1661679151,left
1247063043,left
2335953143,left
3629406085,mid
1417900384,left
1317477903,left
1729080957,left
3171805681,left
2559830984,left
1093622153,right
2247798535,left
1763251165,left
2934500525,left
1834257951,left
2117355594,right
1827314597,right
2836883273,left
2899230143,left
1644051882,left
1467456304,left
2480662377,left
1259320444,left
2413089695,mid
1436444385,mid
2263972354,mid
1351358727,left
1732472555,left
2534346294,mid
2718394531,left
1723524524,left
2275461737,right
2174847535,right
2141760997,left
1911456284,right
2892376557,left
1894477791,left
2600101181,left
2665704093,right
1677126410,left
1775895885,left
3580163954,left
1334984103,left
2921243440,left
2260984575,left
2480236213,left
2295212914,left
1720084970,left
1341360034,left
3266073575,left
1992523932,left
2177015850,left
2647349703,left
1559735653,left
1764855964,mid
2759706723,left
1584426645,left
3200285974,left
1793592675,mid
2564786364,left
1773101235,left
1154814715,left
1220550997,left
1462163072,left
1924011973,right
1642634100,left
2248789552,left
2132734472,left
2097832425,left
2928024547,left
1611410253,left
2426606861,left
1796566584,left
2015707901,right
1237396904,left
1214537222,left
2395064247,left
1231759973,left
1812671331,left
1889213710,right
1097414213,right
3146538651,left
2678672291,left
1787433323,left
1785931024,left
3270699555,left
2431433820,right
1863428481,mid
2020602205,mid
1663148275,left
1215031834,right
2172776323,left
3471566330,left
1762436132,mid
3240000872,left
1896672393,left
1741801024,mid
1508159424,left
1560452445,right
1910219773,left
1251372271,left
3486842964,left
3430280212,right
2546343795,left
1954678002,right
1717833412,left
2367563541,left
1721410501,left
1976402261,left
1854491491,mid
1065618283,left
1857331490,left
1935084477,right
1593933550,right
2653634372,left
2184258437,right
1819750005,left
1780808275,left
2921772470,left
3757445780,left
3607703620,left
1440116020,right
1565367931,left
2205892054,left
3044895707,left
1663026093,left
2424612967,mid
1799204184,left
1904076570,left
2686904145,mid
1497882593,left
3229125510,left
3536874763,right
1499104401,mid
1654500263,left
1990309453,left
1644625840,left
1590298433,mid
1344899735,left
1726847380,left
2622502553,right
1977460817,left
2201667014,left
2419673194,left
2481488117,left
2771032387,left
2656174421,left
1736499131,right
2028652245,right
2165618650,mid
1752607110,left
1920061532,left
1065453995,right
2273148644,right
1594925933,left
2242712283,right
1933103553,mid
2116360765,left
1774477863,mid
2170350917,left
1686474312,mid
1653255165,left
1249424622,left
2688090271,left
1750067330,left
2351342333,left
1731906254,left
1832600034,left
1267454277,left
1720962692,left
1642904381,left
2467702924,right
1938610630,right
2343012417,right
1510619033,left
2100925373,left
1680078915,left
1793780950,left
1881621841,left
1702256817,right
2951346214,left
1670702637,right
1611082224,mid
2011569814,left
1825021343,left
2461537913,left
1895964183,left
1728483844,mid
2811035354,left
1733787604,left
2628672281,right
2721237781,left
1628679672,right
3681114793,left
1864008984,left
2268291041,left
2189611015,left
1809270140,left
1298327915,left
1375964480,right
3406931744,left
3547406915,left
2685224381,left
1737354275,left
1417961787,mid
1670363364,right
1788599750,left
1638782947,left
2799368122,left
2165372481,right
3313032925,left
1179630143,left
2037273137,left
1517140790,left
2490734504,left
2099704530,right
1709157165,left
3732535430,left
2568005611,left
2099113022,left
1265965213,mid
1653202503,left
3524672677,right
1793546503,left
2636820415,left
2879826933,right
2476458562,left
3071679731,left
2144762493,left
3229979267,right
1645090081,left
1029374230,left
2267147875,left
1134743593,left
3750573745,left
1014268115,left
3768991691,left
2548067870,left
1719397401,left
1644250693,left
2337573872,left
1708623367,right
3188186580,left
1786822605,right
2171708941,left
2489160742,left
2085833721,right
2665738853,right
1900401847,left
1863613764,left
2813715594,left
1935416251,left
2379004633,right
2305056670,left
1889728690,left
1801487174,left
3222892134,left
2703540021,left
2460549582,left
2235090235,left
1979438524,right
3199485481,right
1773489534,right
3288299524,left
1098552261,left
2719712563,left
1888865242,left
1404928432,right
1611935011,left
1820511431,left
3299288240,left
1726211047,left
1731769015,left
1496827232,left
2182038504,left
2264587714,left
1643855993,left
1887473260,left
2250108614,left
1223178222,left
1684322821,left
1744491812,left
2302292872,left
2860998382,left
1197934181,left
1973827952,left
1884475047,right
2721342643,left
1865979352,mid
1890174912,left
1437137330,left
3297162173,mid
1904801157,left
2219227283,left
2052879865,left
1563926367,left
3311787541,left
1671741081,left
2853468784,left
2033609447,left
2567651247,left
3505707324,mid
2863304174,left
1656831930,left
1210558765,left
3750233317,left
3200440700,right
1771237755,left
1952772334,left
1517916214,right
2477657282,right
3557268171,right
3171701440,left
2062393963,left
1013359520,mid
2067301197,mid
1231497895,left
1403078180,right
1765813640,left
2684764381,left
1178300282,left
1924879735,mid
2734702360,left
2302591120,left
2612799563,left
3062287903,right
1840604224,right
1765349314,left
1749205637,left
3288875501,left
1002861732,left
2896711962,right
3176561405,left
2480662481,left
1874797791,right
2837356507,left
2554846291,left
3473382672,right
3737207951,right
1873987385,left
1703371307,left
2118226907,left
2411838840,left
3312353421,left
1773525641,left
2247895304,left
2528911813,left
1927356340,left
3708015133,left
3072878360,left
1793285524,left
1928013483,left
1642591402,left
2370395510,left
2174882187,mid
1840463191,mid
1922575435,right
1145175047,left
3271857672,left
1822033262,left
1670645393,left
1781627265,right
1856337970,left
2147096350,left
1950548777,mid
3259501230,left
1805579930,mid
1698233740,left
1675977211,left
2562810123,left
3166019221,left
1587303135,right
3746996814,left
1904769205,left
1198251274,right
2788707944,left
1890124614,left
1979770173,right
2010892803,left
3022748363,left
1961880982,left
2636581383,left
1685965934,left
1737961042,left
1490832227,left
1223848933,left
2774905435,mid
1892680725,mid
2356423042,mid
1235554493,left
1787811085,left
1885695252,left
2727048505,left
1886311125,left
1195347197,right
3516820310,right
1699671691,left
1843010864,right
1678402437,left
3184284784,left
2436008847,mid
1723343590,right
2125053993,left
2013275930,left
2275848060,left
1836656830,mid
1497418902,left
1189615035,left
1931775031,left
3031684111,left
3657270384,left
2332527200,left
3213088323,left
2886322374,left
2423228220,left
1746274673,left
1870530032,right
3722775574,left
3037322384,mid
3769892922,mid
1006235863,right
1977004563,mid
1686262844,left
1036292481,left
3232664474,left
2917855455,left
2099805081,left
3251076752,right
1887550733,mid
1829018512,left
1644307977,left
2047306674,left
1946834570,mid
3573764515,left
1747534564,left
1750591023,left
1631922453,left
1700720163,left
3307416635,left
2827102952,left
1871518254,mid
1787920531,left
2289790874,left
2996395094,left
1981762175,left
2544162414,left
2569274225,right
1100856704,left
1774173043,right
1705564917,right
1735047885,left
1304180684,left
2679361794,right
1822155333,left
1730918987,mid
1238019837,left
2750214067,left
3608796393,left
2707596944,left
2653412901,left
1914980182,left
1850235592,left
1698898213,mid
1924763237,left
2810510185,left
1663045971,left
1712155722,left
2930744304,left
1729779710,left
1773283005,mid
2274928514,left
2833787057,left
2400966427,left
1847582585,left
2901072261,left
1226668235,right
3512321545,left
3617041517,left
3731251221,left
3179160171,left
1808545011,left
1858830410,left
1747366741,left
2882211720,left
2268213570,left
2169309165,right
1250150164,left
2779172442,left
3129282063,left
2249073854,left
2729273811,left
2033175114,left
1285121233,left
3239259837,right
1728892794,mid
2369553407,left
3266304833,left
2971141411,right
1642482194,left
1729736051,left
1258259602,left
2530092075,left
1739764751,left
1182970047,right
2100802745,left
1775214461,left
2719969734,left
2214542774,left
2106100467,left
1733360754,left
2615059833,left
2739165087,left
1595922200,left
2189718031,mid
1769194865,left
1768321020,left
2139496151,left
2114438704,mid
2663582163,left
1085069695,left
2184728493,left
1667422442,right
2044004011,right
1645705403,left
1688547585,right
1247680521,left
2596716014,mid
1271176380,mid
1345954144,left
2516316500,left
1277552925,left
2173653084,left
2406700997,right
1146513833,left
3160599505,left
3538002617,left
1299970031,right
1719014980,left
2202911004,left
2212602322,left
2179204265,left
2272673994,left
2663751563,left
1214199295,mid
1663559265,left
2726223703,right
2109672031,left
1805993762,left
3318777442,left
2493728164,left
1848090933,left
2938715943,right
1749127163,left
3552113990,left
1675469405,left
2450603382,left
2682882233,left
2599371627,left
1372391882,left
2144749607,left
2301834954,left
1599102507,left
1142648704,left
1270468784,right
2049389352,left
2505955900,mid
1708739134,left
1883596033,left
2047893792,left
2415536030,right
1457478803,left
3088704885,left
1704832685,left
1234849602,left
2238243622,left
1642303391,left
1384952882,right
1870462623,left
3061100843,mid
2219088342,left
1548403217,left
2288577367,left
1218478775,left
3244928152,left
2976182600,right
1956025337,left
3156072283,left
1267527155,left
2564708123,right
1982715135,left
2273725041,left
3657018367,left
1252373132,left
3201314794,left
1895431523,mid
2778007447,left
2571217862,left
3553021832,left
3430008302,left
2230267127,left
3226840931,mid
3230521602,left
2183570524,left
1171109743,left
2309623245,right
2534616035,left
1883881851,left
1237636592,right
1790155134,left
1563389275,mid
2638974167,left
2036243493,left
1865020512,left
1301827287,left
1653689003,left
1744259092,right
2697649164,left
1036120494,left
1926889203,left
3752838097,right
1890696165,right
2011827311,mid
3210623275,mid
1661690134,left
1729908110,left
1668928944,left
2513093864,mid
1629158834,left
1805992967,left
1601563722,left
1100993473,left
1498396803,mid
1609735332,right
1941404773,left
3472672822,left
2342024544,mid
1390470392,right
3040891885,left
2942982592,left
1299654943,left
1854000091,mid
1761179351,right
1680430844,left
3333914822,right
1613496541,right
2521437284,left
3602646120,left
3488430213,right
3765060954,left
3194187021,right
2306558250,left
2001984061,left
1731930915,left
1269923485,left
3751089502,right
2011738807,left
1641532820,left
2549578244,left
2976329405,left
1761731257,left
1769985364,left
1843749702,left
3429137830,left
1960635580,left
1173360372,left
3350070284,left
2341323540,left
1691761292,right
1852931021,left
1242114850,left
3183040584,left
1314637182,left
2556960375,left
2632236847,mid
3158071460,left
2459021843,left
1724749673,right
3214304635,left
2181581925,left
1684232061,left
2307318984,left
2029313093,left
1244426274,left
1679134521,mid
2013986274,left
1886119941,left
3534725825,left
3731356974,left
3233300320,left
1823344731,left
